,title,id,year,imdbid,rating,lgbtq_keywords_num,keywords_num
485,Meet John Doe,3717,1941,0033891,3,0,233
486,Sullivan&#39;s Travels,4359,1941,0034240,3,0,336
487,Murder by Invitation,6171,1941,0033928,3,0,2
488,Ladies In Retirement,6318,1941,0033802,1,0,34
489,Suspicion,7329,1941,0034248,3,0,81
490,Sun valley serenade,8625,1941,0034241,0,0,1
491,How Green Was My Valley,8983,1941,0033729,3,0,155
492,"Reluctant Dragon, The",9025,1941,0034091,3,0,77
493,King of the Zombies,9192,1941,0033787,3,0,51
494,"Major and the Minor, The",681,1942,0035019,3,0,5
495,"Now, Voyager",689,1942,0035140,3,0,60
496,Casablanca,1076,1942,0034583,1,0,187
497,"Magnificent Ambersons, The",1289,1942,0035015,2,0,110
498,Bambi,1116,1942,0034492,1,0,258
499,Son of Fury: The Story of Benjamin Blake,1388,1942,0035360,1,0,5
500,For Me and My Gal,1675,1942,0034746,3,0,122
501,I Married an Angel,1686,1942,0034882,3,0,36
502,Cat People,2708,1942,0034587,3,0,90
503,Black Dragons,3518,1942,0034521,0,0,57
504,There Was a Father,3789,1942,0034591,0,0,38
505,Tales of Manhattan,3875,1942,0035415,2,0,108
506,"Man Who Came to Dinner, The",4475,1942,0033874,3,0,157
507,Woman of the Year,4870,1942,0035567,3,0,50
508,To Be or Not to Be,5303,1942,0035446,0,0,78
509,Sherlock Holmes and the Secret Weapon,5859,1942,0035317,1,0,167
510,Saboteur,5939,1942,0035279,1,0,174
511,Saboteur,5938,1956,0035279,1,0,174
512,Mrs. Miniver,6384,1942,0035093,3,0,40
513,Saludos Amigos,7696,1942,0036326,0,0,100
514,"Corpse Vanishes, The",7697,1942,0034613,1,0,54
515,Old Acquaintance,1374,1943,0036230,3,0,86
516,Watch on the Rhine,1375,1943,0036515,3,0,16
517,Girl Crazy,1691,1943,0035942,1,0,3
518,I Walked with a Zombie,1955,1943,0036027,3,0,114
519,"Sky&#39;s the Limit, The",1959,1943,0036363,1,0,7
520,Sahara,1987,1943,0036323,0,0,71
521,Guadalcanal Diary,1988,1943,0035957,0,0,75
522,Tender Comrade,2407,1943,0036418,3,0,41
523,Day of Wrath,3753,1943,0036506,3,0,196
524,"Life and Death of Colonel Blimp, The",3839,1943,0036112,2,0,77
525,Le Corbeau: The Raven,3890,1943,0035753,3,0,233
526,Shadow of a Doubt,4617,1943,0036342,3,0,239
527,Judo Saga (Sanshiro Sugata),4699,1943,0036400,0,0,47
528,Cry &#39;Havoc&#39;,5209,1943,0035770,3,0,61
529,Fires Were Started,5554,1943,0035881,0,0,11
530,"Ox-Bow Incident, The",6310,1943,0036244,1,0,93
531,So Proudly We Hail!,6315,1943,0036367,3,0,69
532,Jane Eyre,6781,1943,0036969,3,0,67
533,"More the Merrier, The",7410,1943,0036172,1,0,82
534,La main du diable,7475,1943,0035017,1,0,58
535,Angels of Sin,7834,1943,0035636,3,0,21
536,"Seventh Victim, The",8090,1943,0036341,3,2,52
537,China,8501,1943,0035735,3,0,16
538,Ossessione,8801,1943,0035160,1,0,224
539,Arsenic and Old Lace,201,1944,0036613,3,0,218
540,Double Indemnity,1416,1944,0036775,3,0,242
541,Mr. Skeffington,1376,1944,0037094,2,0,31
542,Meet Me in St. Louis,1676,1944,0037059,3,0,236
543,Hail the Conquering Hero,1683,1944,0036891,2,0,27
544,Torment,2045,1944,0036914,0,0,22
545,Window in the Window,2181,1944,0037469,1,0,128
546,Laura,2715,1944,0037008,3,0,97
547,Cover Girl,3134,1944,0036723,3,0,156
548,Since You Went Away,3154,1944,0037280,3,0,92
549,To Have and Have Not,3245,1944,0037382,3,0,126
550,I&#39;ll Be Seeing You,3279,1944,0036940,3,0,113
551,National Velvet,4222,1944,0037120,3,0,48
552,"Most Beautiful (Ichiban utsukushiku), The",4698,1944,0036947,3,0,4
553,Lifeboat,5983,1944,0037017,3,0,31
554,"Three Caballeros, The",6319,1944,0038166,0,0,317
555,Minstrel Man,6420,1944,0037076,1,0,2
556,A Canterbury Tale,6515,1944,0036695,3,0,183
557,"Uninvited, The",9270,1944,0037415,3,2,98
558,Die Feuerzangenbowle,9718,1944,0036818,1,0,16
559,Mildred Pierce,794,1945,0037913,3,0,68
560,I Know Where I&#39;m Going,1213,1945,0037800,3,0,203
561,"Seventh Veil, The",1280,1945,0038924,3,0,29
562,Brief Encounter,1544,1945,0037558,3,0,53
563,Along Came Jones,1639,1945,0037508,0,0,97
564,Isle of the Dead,2004,1945,0037820,3,0,19
565,"Enchanted Cottage, The",2434,1945,0037671,3,0,50
566,"Objective, Burma!",3271,1945,0037954,0,0,111
567,"Lost Weekend, The",3583,1945,0037884,2,0,133
568,Detour,3999,1945,0037638,1,0,74
569,Spellbound,4252,1945,0038109,3,0,198
570,"Rome, Open City",4428,1945,0038890,3,0,210
571,Scarlet Street,5081,1945,0038057,3,0,83
572,Children of Paradise,5129,1945,0037674,2,0,67
573,Keep Your Powder Dry,5677,1945,0037843,3,0,26
574,"Woman in Green, The",5856,1945,0038259,3,0,159
575,Anchors Aweigh,6017,1945,0037514,0,0,106
576,Thin Man Goes Home,6848,1945,0037365,2,0,72
577,"Red Dragon, The",6945,1945,0038017,1,0,55
578,Dead of Night,7185,1945,0037635,3,0,151
579,Les dames du Bois de Boulogne,7835,1945,0037630,3,0,149
580,"Wicked Lady, The",9005,1945,0038250,3,0,17
581,Notorious,622,1946,0038787,2,0,114
582,"Harvey Girls, The",786,1946,0038589,3,0,50
583,"Big Sleep, The",971,1946,0038355,1,1,113
584,"Postman Always Rings Twice, The",1424,1946,0038854,1,0,59
585,Stairway to Heaven,1231,1946,0038733,0,0,99
586,Beauty and the Beast,1268,1946,0038348,3,0,88
587,Deception,1377,1946,0038461,0,0,73
588,Devotion,1381,1946,0038474,3,0,20
589,Two Sisters from Boston,1680,1946,0039054,3,0,21
590,It&#39;s a Wonderful Life,2235,1946,0038650,3,0,260
591,"Jolson Story, The",2654,1946,0038661,1,0,10
592,Gilda,2809,1946,0038559,0,0,69
593,"Strange Woman, The",3145,1946,0038990,3,0,102
594,My Darling Clementine,3783,1946,0038762,1,0,105
595,"Best Years of Our Lives, The",3982,1946,0036868,2,0,166
596,Dressed to Kill,4002,1946,0038494,3,0,117
597,Duel in the sun,4900,1946,0038499,2,0,37
598,"Chase, The",5497,1946,0038409,1,0,38
599,Song of the South,5646,1946,0038969,2,0,84
600,Terror by Night,5872,1946,0039017,1,0,146
601,"Dark Corner, The",5961,1946,0038453,1,0,53
602,"Stranger, The",7671,1946,0038991,3,0,56
603,Make Mine Music,8052,1946,0038718,1,0,281
604,"Years Between, The",8354,1946,0039112,3,0,5
605,Great Expectations,9182,1946,0038574,2,0,122
606,Black Narcissus,1211,1947,0039192,3,0,50
607,"Exile, The",1235,1947,0039360,1,0,14
608,Odd Man Out,1278,1947,0039677,2,0,144
609,Good News,1679,1947,0039431,2,0,111
610,"Shocking Miss Pilgrim, The",1681,1947,0039819,3,0,29
611,"Egg and I, The",2287,1947,0039349,3,0,184
612,"Paradine Case, The",2330,1947,0039694,2,0,119
613,"Ghost and Mrs. Muir, The",3047,1947,0039420,3,0,131
614,Gunfighters,3112,1947,0039441,2,0,52
615,Crossfire,4411,1947,0039286,2,0,230
616,Calendar Girl,5779,1947,0039236,2,0,6
617,Build My Gallows High,6550,1947,0039689,2,0,165
618,Nada,7432,1947,0039650,3,0,1
619,Fun &amp; Fancy Free,8053,1947,0039404,1,0,94
620,Body and Soul,8619,1947,0039204,3,0,47
621,Dishonored Lady,8646,1947,0039324,3,0,51
622,"Unfinished Dance, The",8729,1947,0039938,3,0,8
623,"Lady from Shanghai, The",8756,1947,0040525,0,0,222
624,Miracle on 34th Street,8989,1947,0039628,3,0,69
625,Gentleman&#39;s Agreement,9598,1947,0039416,1,0,92
626,Red River,1320,1948,0040724,0,0,149
627,"Red Shoes, The",1229,1948,0040725,3,0,73
628,Hamlet,1232,1948,0040416,1,0,88
629,Bonnie Prince Charlie,1236,1948,0040183,2,0,62
630,Enchantment,1241,1948,0040321,3,0,45
631,Anna Karenina,1262,1948,0040098,2,0,222
632,Command Decision,1354,1948,0040242,0,0,83
633,Rudolph the Red-Nosed Reindeer,1601,1948,0156031,0,0,48
634,Easter Parade,1677,1948,0040308,3,0,71
635,Rope,2040,1948,0040746,0,3,153
636,"Snake Pit, The",2098,1948,0040806,3,0,95
637,Casbah,2256,1948,0040214,1,0,36
638,"Fuller Brush Man, The",2300,1948,0040379,1,0,26
639,Mr. Blandings Builds His Dream House,2445,1948,0040613,3,0,148
640,"Treasure of the Sierra Madre, The",3239,1948,0040897,0,0,240
641,I Remember Mama,4390,1948,0040458,3,0,77
642,Act of Violence,4944,1948,0041088,2,0,28
643,Call Northside 777,5115,1948,0040202,1,0,223
644,Joan of Arc,6363,1948,0040491,3,0,91
645,Bicycle Thieves,6517,1948,0040522,2,0,219
646,Melody Time,8054,1948,0040580,1,0,158
647,Macbeth,8264,1948,0040558,1,0,74
648,It Happened in Europe,8559,1948,0039949,0,0,16
649,Abbott and Costello Meet Frankenstein,10163,1948,0040068,3,0,122
650,"Third Man, The",611,1949,0041959,0,0,153
651,"Barkleys of Broadway, The",1684,1949,0041158,3,0,22
652,On the Town,1690,1949,0041716,3,0,204
653,Adam&#39;s Rib,1716,1949,0041090,3,0,45
654,Pinky,1736,1949,0041746,3,0,81
655,Caught,1841,1949,0040221,3,0,93
656,"Set-Up, The",1986,1949,0041859,0,0,15
657,Little Women,2232,1949,0041594,3,0,67
658,Mighty Joe Young,2651,1949,0041650,0,0,131
659,"Man on the Eiffel Tower, The",2849,1949,0041628,2,0,38
660,Late Spring,3539,1949,0041154,3,0,30
661,A Letter to Three Wives,3967,1949,0041587,3,0,71
662,Kind Hearts and Coronets,4008,1949,0041546,1,0,212
663,"Fountainhead, The",4554,1949,0041386,1,0,132
664,"Heiress, The",6358,1949,0041452,3,0,77
665,I Was a Male War Bride,7018,1949,0041498,2,0,222
666,"Adventures of Ichabod and Mr. Toad, The",7059,1949,0041094,0,0,203
667,Under Capricorn,7341,1949,0042004,3,0,45
668,All the King&#39;s Men,9597,1949,0041113,1,0,174
669,Tarzan&#39;s Magic Fountain,9702,1949,0041947,0,0,14
670,Jour de Fete,9982,1949,0040497,0,0,64
671,Flame of My Love,10135,1949,0042031,3,0,21
672,Flamingo Road,10174,1949,0041373,3,0,81
673,All About Eve,139,1950,0042192,3,2,319
674,Sunset Blvd.,608,1950,0043014,3,0,465
675,Cinderella,1057,1950,0042332,3,0,244
676,Rashomon,1402,1950,0042876,0,0,105
677,Summer Stock,1678,1950,0043012,3,0,65
678,"Asphalt Jungle, The",2099,1950,0042208,1,0,101
679,Harvey,2596,1950,0042546,2,0,86
680,Orpheus,3295,1950,0041719,2,0,48
681,Born Yesterday,3990,1950,0042276,3,0,114
682,"Flying Saucer, The",4031,1950,0042469,1,0,12
683,In a Lonely Place,4417,1950,0042593,2,0,172
684,Odette,4521,1950,0043871,3,0,22
685,No Way Out,5232,1950,0042792,3,0,68
686,D.O.A.,5350,1950,0042369,1,0,37
687,Stage Fright,6233,1950,0042994,3,0,163
688,Scandal,7144,1950,0042958,3,0,54
689,Les enfants terribles,7836,1950,0042436,3,1,44
690,Three Secrets,8363,1950,0043045,3,0,36
691,Tarzan and the Slave Girl,9700,1950,0043025,0,0,9
692,Caged,10059,1950,0042296,3,0,31
693,Panic in the Streets,10181,1950,0042832,0,0,58
694,Ace In The Hole,871,1951,0043338,2,0,232
695,Strangers on a Train,1417,1951,0044079,2,2,260
696,Alice in Wonderland,1207,1951,0043274,3,0,251
697,"African Queen, The",1491,1951,0043265,0,0,50
698,"Day the Earth Stood Still, The",1916,1951,0043456,3,0,161
699,A Streetcar Named Desire,2930,1951,0044081,3,0,115
700,Show Boat,2977,1951,0044030,3,0,84
701,Diary of a Country Priest,2989,1951,0042619,1,0,250
702,An American in Paris,3389,1951,0043278,1,0,124
703,Early Summer,3222,1951,0043313,3,0,219
704,"Thing from Another World, The",3293,1951,0044121,1,0,262
705,Bellissima,3825,1951,0043332,3,0,16
706,Take Care of My Little Girl,4510,1951,0044100,3,0,8
707,Quo Vadis,5092,1951,0043949,3,0,174
708,Cause for Alarm!,5739,1951,0043390,3,0,24
709,Westward the Women,6498,1951,0044205,3,0,150
710,"Idiot, The",7157,1951,0043614,3,0,10
711,Surcos,7435,1951,0044092,3,0,39
712,Tarzan&#39;s Peril,9703,1951,0043695,1,0,1
713,Singin&#39; in the Rain,612,1952,0045152,3,0,232
714,"Magic Box, The",1243,1952,0043769,2,0,31
715,"Big Sky, The",1465,1952,0044419,0,0,66
716,Lovely to Look at,1689,1952,0044855,3,0,10
717,High Noon,2704,1952,0044706,2,0,125
718,"Quiet Man, The",2737,1952,0045061,1,0,133
719,Clash by Night,3403,1952,0044502,3,0,130
720,Forbidden Games,5972,1952,0043686,3,0,240
721,Limelight,6917,1952,0044837,1,0,161
722,"Snows of Kilimanjaro, The",6941,1952,0045162,1,0,168
723,Ikiru,7162,1952,0044741,1,0,216
724,"Bad and the Beautiful, The",7323,1952,0044391,2,0,49
725,Europe &#39;51,8241,1952,0043511,3,0,61
726,"Greatest Show on Earth, The",9596,1952,0044672,2,0,37
727,Tarzan&#39;s Savage Fury,9701,1952,0045220,0,0,31
728,Parasakthi,9955,1952,0215033,2,0,0
729,"Story of Robin Hood and His Merrie Men, The",9975,1952,0045197,3,0,25
730,Julius Caesar,1272,1953,0045943,1,0,94
731,Peter Pan,1118,1953,0046183,3,0,408
732,Le Salaire de la Peur,1444,1953,0046268,1,0,323
733,Roman holiday,1554,1953,0046250,3,0,182
734,Mogambo,1362,1953,0046085,2,0,156
735,Tokyo Story,1630,1953,0046438,3,0,230
736,"Band Wagon, The",1692,1953,0045537,1,0,41
737,Stalag 17,1883,1953,0046359,0,0,82
738,"War of the Worlds, The",2375,1953,0046534,1,0,245
739,Calamity Jane,2427,1953,0045591,3,0,80
740,Gentlemen Prefer Blondes,2547,1953,0045810,3,0,84
741,"Cruel Sea, The",2553,1953,0045659,3,0,54
742,Miss Sadie Thompson,3124,1953,0046076,3,0,77
743,Salome,3125,1953,0046269,3,0,64
744,Shane,3303,1953,0046303,1,0,257
745,Mesa of Lost Women,3958,1953,0046066,1,0,33
746,From Here to Eternity,4071,1953,0045793,3,0,272
747,"Hitch-Hiker, The",4301,1953,0045877,0,0,123
748,I Confess,4616,1953,0045897,1,0,157
749,"Big Heat, The",4854,1953,0045555,3,0,249
750,How to Marry a Millionaire,4909,1953,0045891,3,0,34
751,Fear and Desire,5366,1953,0045758,0,0,61
752,Pickup on South Street,5736,1953,0046187,3,0,197
753,Mr. Hulot&#39;s Holiday,5937,1953,0046487,3,0,71
754,Ugetsu,5973,1953,0046478,2,0,187
755,Summer with Monika,5998,1953,0046345,3,0,31
756,Glen or Glenda,6797,1953,0045826,0,1,103
757,"Wild One, The",7693,1953,0047677,1,0,107
758,"Beast from 20,000 Fathoms, The",7900,1953,0045546,1,0,138
759,Inferno,8011,1953,0045911,0,0,103
760,"5,000 Fingers of Dr. T., The",8466,1953,0045464,0,0,116
761,It Came from Outer Space,8634,1953,0045920,2,0,75
762,"earrings of Madame de..., The",9004,1953,0046022,3,0,70
763,House of Wax,9290,1953,0045888,3,0,95
764,Tarzan and the She-Devil,9704,1953,0046404,1,0,9
765,Cat Women of the Moon,10171,1953,0045609,3,0,57
766,Phffft,586,1954,0047349,2,0,41
767,Touchez pas au grisbi,657,1954,0046451,1,0,181
768,Seven Brides for Seven Brothers,1351,1954,0047472,3,0,254
769,White Christmas,1391,1954,0047673,3,0,101
770,Johnny Guitar,1694,1954,0047136,2,0,102
771,On the Waterfront,1812,1954,0047296,0,0,180
772,20000 Leagues Under the Sea,1965,1954,0046672,0,0,140
773,Rear Window,2132,1954,0047396,3,0,301
774,Them!,2158,1954,0047573,1,0,198
775,Sabrina,2294,1954,0047437,3,0,115
776,Hobson&#39;s Choice,2426,1954,0047094,3,0,95
777,Knock on Wood,2746,1954,0047152,1,0,43
778,Dial M for Murder,3337,1954,0046912,0,0,186
779,Shichinin no samurai,3600,1954,0047478,0,0,197
780,A Star Is Born,3674,1954,0047522,1,0,126
781,Executive Suite,3925,1954,0046963,2,0,143
782,Journey to Italy,3954,1954,0046511,3,0,36
783,"Glenn Miller Story, The",3993,1954,0047030,2,0,107
784,Three Coins in the Fountain,4048,1954,0047580,3,0,132
785,Late Chrysanthemuns,4710,1954,0046750,3,0,18
786,Creature from the Black Lagoon,4883,1954,0046876,0,0,176
787,Attila,5124,1954,0046731,2,0,36
788,Salt of the Earth,5356,1954,0047443,3,0,154
789,Gojira,5505,1954,0047034,1,0,259
790,Animal Farm,7346,1954,0047834,0,0,83
791,Uwasa no onna,7580,1954,0047638,3,0,54
792,Comicos,7610,1954,0045665,3,0,0
793,An American in Rome,8109,1954,0046705,1,0,29
794,Carmen Jones,8441,1954,0046828,3,0,85
795,Miseria e nobilta,9054,1954,0047238,3,0,11
796,Jail Bait,9176,1954,0047127,3,0,85
797,"Caine Mutiny, The",9567,1954,0046816,1,0,81
798,To Catch a Thief,782,1955,0048728,3,0,112
799,"Night of the Hunter, The",878,1955,0048424,3,0,350
800,Lady and the Tramp,1170,1955,0048280,2,0,172
801,Daddy Long Legs,1693,1955,0047969,3,0,195
802,Sommarnattens leende (Smiles of a Summer Night),1735,1955,0048641,2,0,78
803,"Ladykillers, The",1827,1955,0048281,3,0,84
804,Guys and Dolls,2115,1955,0048140,3,0,117
805,Diabolique,2344,1955,0046911,3,0,93
806,"Dam Busters, The",2552,1955,0046889,1,0,62
807,Rebel Without a Cause,2926,1955,0048545,1,1,336
808,"Fast and the Furious, The",3158,1955,0046969,3,0,12
809,"Big Combo, The",3339,1955,0047878,2,0,153
810,Rififi,3404,1955,0048021,1,0,113
811,We&#39;re No Angels,3739,1955,0048801,3,0,63
812,Bride of the Monster,4073,1955,0047898,3,0,50
813,Tarantula,4108,1955,0048696,0,0,118
814,Marty,4442,1955,0048356,3,0,82
815,Oklahoma!,4754,1955,0048445,3,0,116
816,"Seven Year Itch, The",4896,1955,0048605,1,0,193
817,Summertime,5165,1955,0048673,3,0,53
818,Killer&#39;s Kiss,5403,1955,0048254,1,0,78
819,Pather Panchali,5471,1955,0048473,3,0,59
820,Godzilla Raids Again,6055,1955,0048127,2,0,50
821,This Island Earth,6468,1955,0047577,0,0,151
822,"Glass Slipper, The",6481,1955,0048124,3,0,57
823,My Sister Eileen,6615,1955,0048401,3,0,48
824,"Prisoner, The",7262,1955,0048512,0,0,0
825,"Trouble with Harry, The",7360,1955,0048750,2,0,48
826,"Prodigal, The",7797,1955,0048517,3,0,218
827,Les grandes manoeuvres,7878,1955,0048133,3,0,38
828,Not as a Stranger,8014,1955,0048432,2,0,32
829,"Searchers, The",357,1956,0049730,3,0,266
830,"Spanish Gardener, The",1559,1956,0049787,2,1,17
831,"Bad Seed, The",1216,1956,0048977,3,0,125
832,"King and I, The",1092,1956,0049408,2,0,109
833,"Iron Petticoat, The",1545,1956,0049369,1,0,18
834,"Wrong Man, The",2219,1956,0051207,1,0,58
835,Forbidden Planet,2306,1956,0049223,0,0,150
836,Gunslinger,2647,1956,0049287,3,0,3
837,Invasion of the Body Snatchers,2698,1956,0049366,3,0,226
838,"Court Jester, The",2730,1956,0049096,2,0,81
839,War and Peace,2861,1956,0049934,3,0,72
840,Bigger Than Life,2904,1956,0049010,0,0,24
841,"Ten Commandments, The",3076,1956,0049833,2,0,134
842,...And God Created Woman,3409,1956,0049189,3,0,73
843,Around the World in Eighty Days,3981,1956,0048960,0,0,144
844,"Proud and Profane, The",4245,1956,0049640,3,0,55
845,Indestructible Man,4402,1956,0049363,1,0,111
846,Bus Stop,4670,1956,0049038,3,0,113
847,"Killing, The",5414,1956,0049406,1,0,58
848,Aparajito,5470,1956,0048956,3,0,34
849,Un condamne a mort s&#39;est echappe ou Le vent souffle ou il veut,5555,1956,0049902,0,0,47
850,Rodan,6064,1956,0049782,1,0,33
851,"Man Who Never Was, The",6308,1956,0049471,3,0,37
852,High Society,6641,1956,0049314,3,0,84
853,Calle mayor [Main Street],7394,1956,0049043,3,0,41
854,"Man Who Knew Too Much, The",7442,1956,0049470,2,0,110
855,Flowing,8314,1956,0049537,3,0,10
856,"Unguarded Moment, The",8358,1956,0049904,1,0,51
857,Eyewitness,8398,1956,0049196,3,0,52
858,Sissi - The Young Empress,8872,1956,0049762,3,0,30
859,La banda degli onesti,9055,1956,0048981,2,0,10
860,"Captain from Kopenick, The",9719,1956,0049293,1,0,22
861,Le coup du berger,9993,1956,0049095,3,0,35
862,12 Angry Men,302,1957,0050083,0,0,96
863,"True Story of Jesse James, The",965,1957,0051114,2,0,61
864,Desk Set,993,1957,0050307,3,0,42
865,"Cranes Are Flying, The",1015,1957,0050634,3,0,93
866,"Incredible Shrinking Man, The",1291,1957,0050539,0,0,41
867,Paths of Glory,1274,1957,0050825,0,0,117
868,Old Yeller,1121,1957,0050798,1,0,134
869,Three Faces of Eve,1660,1957,0051077,0,0,22
870,Funny Face,1747,1957,0050419,3,0,91
871,Nights of Cabiria,1765,1957,0050783,3,0,93
872,Kanal,1800,1957,0050585,1,0,74
873,"Enemy Below, The",1989,1957,0050356,0,0,160
874,"Seventh Seal, The",2043,1957,0050976,1,0,150
875,Night of the Demon,2160,1957,0050766,3,0,59
876,Sweet Smell of Success,2301,1957,0051036,1,0,134
877,Fire Down Below,2420,1957,0050397,0,0,31
878,"Heaven Knows, Mr. Allison",2429,1957,0050490,0,0,63
879,Smultronst&auml;llet (Wild Strawberries),2520,1957,0050986,2,0,83
880,Sayonara,2578,1957,0050933,2,0,85
881,Tammy and the Bachelor,2895,1957,0051051,3,0,76
882,"Bridge on the River Kwai, The",2981,1957,0050212,1,0,140
883,"Prince and the Showgirl, The",3007,1957,0050861,3,0,94
884,An Affair to Remember,3429,1957,0050105,2,0,79
885,Oedipus Rex,3994,1957,0050792,1,0,60
886,A Face in the Crowd,4552,1957,0050371,1,0,435
887,Sorority Girl,4559,1957,0050998,3,0,91
888,Witness for the Prosecution,4933,1957,0051201,1,0,406
889,"Mysterians, The",6624,1957,0050251,3,0,96
890,Kiss Them for Me,7017,1957,0050599,2,0,82
891,Forty Guns,7136,1957,0050407,2,0,185
892,Throne of Blood,7165,1957,0050613,0,0,153
893,Amanecer en Puerta Oscura,7420,1957,0050116,3,0,4
894,El vampiro,8321,1957,0051151,3,0,23
895,Island in the Sun,8685,1957,0050549,3,0,180
896,Kronos,8736,1957,0050610,0,0,20
897,Danger stalks near,9006,1957,0050421,3,0,2
898,Vertigo,609,1958,0052357,1,0,329
899,M&auml;dchen in Uniform,1572,1958,0051964,3,2,29
900,"Fabulous World of Jules Verne, The",1247,1958,0052374,0,0,84
901,"Vikings, The",1255,1958,0052365,2,0,196
902,Run Silent Run Deep,1363,1958,0052151,0,0,35
903,Teacher&#39;s Pet,1364,1958,0052278,1,0,32
904,"Fly, The",2281,1958,0051622,2,0,146
905,"Day the Sky Exploded, The",2373,1958,0051951,1,0,20
906,Dracula (Horror of Dracula),2476,1958,0051554,3,0,154
907,"Wild Women of Wongo, The",2585,1958,0052394,3,0,14
908,"Screaming Skull, The",2763,1958,0052169,2,0,24
909,Mon Oncle,2823,1958,0050706,3,0,106
910,Touch of Evil,3146,1958,0052311,1,0,342
911,Gigi,3056,1958,0051658,2,0,110
912,"Defiant Ones, The",3238,1958,0051525,0,0,82
913,Auntie Mame,3321,1958,0051383,3,0,177
914,Separate Tables,3926,1958,0052182,3,0,25
915,South Pacific,3977,1958,0052225,3,0,69
916,Indiscreet,4211,1958,0051773,3,0,80
917,I Bury the Living,4410,1958,0051755,1,0,16
918,"Inn of the Sixth Happiness, The",4849,1958,0051776,3,0,21
919,Cat on a Hot Tin Roof,6012,1958,0051459,3,0,137
920,Love Is My Profession,6938,1958,0051579,3,0,61
921,Blood of the Vampire,7054,1958,0051422,0,0,47
922,"Hidden Fortress, The",7135,1958,0051808,0,0,109
923,It! The Terror from Beyond Space,7606,1958,0051786,1,0,48
924,Brink of Life,8344,1958,0052017,3,0,24
925,I Want To Live!,8450,1958,0051758,3,0,86
926,"400 Blows, The",236,1959,0053198,0,0,133
927,Sleeping Beauty,474,1959,53285,3,0,0
928,Ben-Hur,1419,1959,0052618,3,1,217
